CountryCode,CountryZone,GmtStartTms,GmtEndTms,GmtDiff,OffsetMinutes
RU,09,2009-03-28 16:00:00.000,2009-10-24 16:00:00.000,1100,660
RU,09,2009-10-24 16:00:00.000,2010-03-27 16:00:00.000,1000,600
RU,09,2010-03-27 16:00:00.000,2010-10-30 16:00:00.000,1100,660
RU,09,2010-10-30 16:00:00.000,2011-03-26 16:00:00.000,1000,600
RU,09,2011-03-26 16:00:00.000,2011-08-07 00:00:00.000,1100,660
RU,09,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,1100,660
RU,09,2014-10-26 00:00:00.000,3000-01-01 00:00:00.000,1000,600
RU,1,2000-10-28 00:01:00.000,2001-03-25 00:00:00.000,200,120
RU,1,2001-03-25 00:00:00.000,2001-10-27 00:01:00.000,300,180
RU,1,2001-10-27 00:01:00.000,2002-03-31 00:00:00.000,200,120
RU,1,2002-03-31 00:00:00.000,2002-10-26 00:01:00.000,300,180
RU,1,2002-10-26 00:01:00.000,2003-03-30 00:00:00.000,200,120
RU,1,2003-03-30 00:00:00.000,2003-10-25 00:01:00.000,300,180
RU,1,2003-10-25 00:01:00.000,2004-03-28 00:00:00.000,200,120
RU,1,2004-03-28 00:00:00.000,2004-10-30 00:01:00.000,300,180
RU,1,2004-10-30 00:01:00.000,2005-03-27 00:00:00.000,200,120
RU,1,2005-03-27 00:00:00.000,2005-10-29 00:01:00.000,300,180
RU,1,2005-10-29 00:01:00.000,3000-01-01 00:00:00.000,200,120
RU,10,2000-10-28 15:01:00.000,2001-03-24 15:00:00.000,1100,660
RU,10,2001-03-24 15:00:00.000,2001-10-27 15:01:00.000,1200,720
RU,10,2001-10-27 15:01:00.000,2002-03-30 15:00:00.000,1100,660
RU,10,2002-03-30 15:00:00.000,2002-10-26 15:01:00.000,1200,720
RU,10,2002-10-26 15:01:00.000,2003-03-29 15:00:00.000,1100,660
RU,10,2003-03-29 15:00:00.000,2003-10-25 15:01:00.000,1200,720
RU,10,2003-10-25 15:01:00.000,2004-03-27 15:00:00.000,1100,660
RU,10,2004-03-27 15:00:00.000,2004-10-30 15:01:00.000,1200,720
RU,10,2004-10-30 15:01:00.000,2005-03-26 15:00:00.000,1100,660
RU,10,2005-03-26 15:00:00.000,2005-10-29 15:00:00.000,1200,720
RU,10,2005-10-29 15:00:00.000,2006-03-25 15:00:00.000,1100,660
RU,10,2006-03-25 15:00:00.000,2006-10-28 15:00:00.000,1200,720
RU,10,2006-10-28 15:00:00.000,2007-03-24 15:00:00.000,1100,660
RU,10,2007-03-24 15:00:00.000,2007-10-27 15:00:00.000,1200,720
RU,10,2007-10-27 15:00:00.000,2008-03-29 15:00:00.000,1100,660
RU,10,2008-03-29 15:00:00.000,2008-10-25 15:00:00.000,1200,720
RU,10,2008-10-25 15:00:00.000,2009-03-28 15:00:00.000,1100,660
RU,10,2009-03-28 15:00:00.000,2009-10-24 15:00:00.000,1200,720
RU,10,2009-10-24 15:00:00.000,2010-03-27 15:00:00.000,1100,660
RU,10,2010-03-27 15:00:00.000,2010-10-30 15:00:00.000,1200,720
RU,10,2010-10-30 15:00:00.000,2011-03-26 15:00:00.000,1100,660
RU,10,2011-03-26 15:00:00.000,2011-08-07 00:00:00.000,1200,720
RU,10,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,1200,720
RU,10,2014-10-26 00:00:00.000,3000-01-01 00:00:00.000,1100,660
RU,11,2000-10-28 14:01:00.000,2001-03-24 14:00:00.000,1200,720
RU,11,2001-03-24 14:00:00.000,2001-10-27 14:01:00.000,1300,780
RU,11,2001-10-27 14:01:00.000,2002-03-30 14:00:00.000,1200,720
RU,11,2002-03-30 14:00:00.000,2002-10-26 14:01:00.000,1300,780
RU,11,2002-10-26 14:01:00.000,2003-03-29 14:00:00.000,1200,720
RU,11,2003-03-29 14:00:00.000,2003-10-25 14:01:00.000,1300,780
RU,11,2003-10-25 14:01:00.000,2004-03-27 14:00:00.000,1200,720
RU,11,2004-03-27 14:00:00.000,2004-10-30 14:01:00.000,1300,780
RU,11,2004-10-30 14:01:00.000,2005-03-26 14:00:00.000,1200,720
RU,11,2005-03-26 14:00:00.000,2005-10-29 14:00:00.000,1300,780
RU,11,2005-10-29 14:00:00.000,2006-03-25 14:00:00.000,1200,720
RU,11,2006-03-25 14:00:00.000,2006-10-28 14:00:00.000,1300,780
RU,11,2006-10-28 14:00:00.000,2007-03-24 14:00:00.000,1200,720
RU,11,2007-03-24 14:00:00.000,2007-10-27 14:00:00.000,1300,780
RU,11,2007-10-27 14:00:00.000,2008-03-29 14:00:00.000,1200,720
RU,11,2008-03-29 14:00:00.000,2008-10-25 14:00:00.000,1300,780
RU,11,2008-10-25 14:00:00.000,2009-03-28 14:00:00.000,1200,720
RU,11,2009-03-28 14:00:00.000,2009-10-24 14:00:00.000,1300,780
RU,11,2009-10-24 14:00:00.000,2010-03-27 14:00:00.000,1200,720
RU,11,2010-03-27 14:00:00.000,2010-10-30 14:00:00.000,1300,780
RU,11,2010-10-30 14:00:00.000,2011-03-26 14:00:00.000,1200,720
RU,11,2011-03-26 14:00:00.000,2011-10-29 14:00:00.000,1300,780
RU,11,2011-10-29 14:00:00.000,2014-10-26 00:00:00.000,1200,720
RU,11,2014-10-26 00:00:00.000,3000-01-01 00:00:00.000,1200,720
RU,2,2000-10-28 23:01:00.000,2001-03-24 23:00:00.000,300,180
RU,2,2001-03-24 23:00:00.000,2001-10-27 23:01:00.000,400,240
RU,2,2001-10-27 23:01:00.000,2002-03-30 23:00:00.000,300,180
RU,2,2002-03-30 23:00:00.000,2002-10-26 23:01:00.000,400,240
RU,2,2002-10-26 23:01:00.000,2003-03-29 23:00:00.000,300,180
RU,2,2003-03-29 23:00:00.000,2003-10-25 23:01:00.000,400,240
RU,2,2003-10-25 23:01:00.000,2004-03-27 23:00:00.000,300,180
RU,2,2004-03-27 23:00:00.000,2004-10-30 23:01:00.000,400,240
RU,2,2004-10-30 23:01:00.000,2005-03-26 23:00:00.000,300,180
RU,2,2005-03-26 23:00:00.000,2005-10-29 23:01:00.000,400,240
RU,2,2005-10-29 23:01:00.000,3000-01-01 00:00:00.000,300,180
RU,3,2000-10-28 22:01:00.000,2001-03-24 22:00:00.000,400,240
RU,3,2001-03-24 22:00:00.000,2001-10-27 22:01:00.000,500,300
RU,3,2001-10-27 22:01:00.000,2002-03-30 22:00:00.000,400,240
RU,3,2002-03-30 22:00:00.000,2002-10-26 22:01:00.000,500,300
RU,3,2002-10-26 22:01:00.000,2003-03-29 22:00:00.000,400,240
RU,3,2003-03-29 22:00:00.000,2003-10-25 22:01:00.000,500,300
RU,3,2003-10-25 22:01:00.000,2004-03-27 22:00:00.000,400,240
RU,3,2004-03-27 22:00:00.000,2004-10-30 22:01:00.000,500,300
RU,3,2004-10-30 22:01:00.000,2005-03-26 22:00:00.000,400,240
RU,3,2005-03-26 22:00:00.000,2005-10-29 22:01:00.000,500,300
RU,3,2005-10-29 22:01:00.000,3000-01-01 00:00:00.000,400,240
RU,4,2000-10-28 21:01:00.000,2001-03-24 21:00:00.000,500,300
RU,4,2001-03-24 21:00:00.000,2001-10-27 21:01:00.000,600,360
RU,4,2001-10-27 21:01:00.000,2002-03-30 21:00:00.000,500,300
RU,4,2002-03-30 21:00:00.000,2002-10-26 21:01:00.000,600,360
RU,4,2002-10-26 21:01:00.000,2003-03-29 21:00:00.000,500,300
RU,4,2003-03-29 21:00:00.000,2003-10-25 21:01:00.000,600,360
RU,4,2003-10-25 21:01:00.000,2004-03-27 21:00:00.000,500,300
RU,4,2004-03-27 21:00:00.000,2004-10-30 21:01:00.000,600,360
RU,4,2004-10-30 21:01:00.000,2005-03-26 21:00:00.000,500,300
RU,4,2005-03-26 21:00:00.000,2005-10-29 21:01:00.000,600,360
RU,4,2005-10-29 21:01:00.000,3000-01-01 00:00:00.000,500,300
RU,5,2000-10-28 20:01:00.000,2001-03-24 20:00:00.000,600,360
RU,5,2001-03-24 20:00:00.000,2001-10-27 20:01:00.000,700,420
RU,5,2001-10-27 20:01:00.000,2002-03-30 20:00:00.000,600,360
RU,5,2002-03-30 20:00:00.000,2002-10-26 20:01:00.000,700,420
RU,5,2002-10-26 20:01:00.000,2003-03-29 20:00:00.000,600,360
RU,5,2003-03-29 20:00:00.000,2003-10-25 20:01:00.000,700,420
RU,5,2003-10-25 20:01:00.000,2004-03-27 20:00:00.000,600,360
RU,5,2004-03-27 20:00:00.000,2004-10-30 20:01:00.000,700,420
RU,5,2004-10-30 20:01:00.000,2005-03-26 20:00:00.000,600,360
RU,5,2005-03-26 20:00:00.000,2005-10-29 20:01:00.000,700,420
RU,5,2005-10-29 20:01:00.000,3000-01-01 00:00:00.000,600,360
RU,6,2000-10-28 19:01:00.000,2001-03-24 19:00:00.000,700,420
RU,6,2001-03-24 19:00:00.000,2001-10-27 19:01:00.000,800,480
RU,6,2001-10-27 19:01:00.000,2002-03-30 19:00:00.000,700,420
RU,6,2002-03-30 19:00:00.000,2002-10-26 19:01:00.000,800,480
RU,6,2002-10-26 19:01:00.000,2003-03-29 19:00:00.000,700,420
RU,6,2003-03-29 19:00:00.000,2003-10-25 19:01:00.000,800,480
RU,6,2003-10-25 19:01:00.000,2004-03-27 19:00:00.000,700,420
RU,6,2004-03-27 19:00:00.000,2004-10-30 19:01:00.000,800,480
RU,6,2004-10-30 19:01:00.000,2005-03-26 19:00:00.000,700,420
RU,6,2005-03-26 19:00:00.000,2005-10-29 19:01:00.000,800,480
RU,6,2005-10-29 19:01:00.000,3000-01-01 00:00:00.000,700,420
RU,7,2000-10-28 18:01:00.000,2001-03-24 18:00:00.000,800,480
RU,7,2001-03-24 18:00:00.000,2001-10-27 18:01:00.000,900,540
RU,7,2001-10-27 18:01:00.000,2002-03-30 18:00:00.000,800,480
RU,7,2002-03-30 18:00:00.000,2002-10-26 18:01:00.000,900,540
RU,7,2002-10-26 18:01:00.000,2003-03-29 18:00:00.000,800,480
RU,7,2003-03-29 18:00:00.000,2003-10-25 18:01:00.000,900,540
RU,7,2003-10-25 18:01:00.000,2004-03-27 18:00:00.000,800,480
RU,7,2004-03-27 18:00:00.000,2004-10-30 18:01:00.000,900,540
RU,7,2004-10-30 18:01:00.000,2005-03-26 18:00:00.000,800,480
RU,7,2005-03-26 18:00:00.000,2005-10-29 18:01:00.000,900,540
RU,7,2005-10-29 18:01:00.000,3000-01-01 00:00:00.000,800,480
RU,8,2000-10-28 17:01:00.000,2001-03-24 17:00:00.000,900,540
RU,8,2001-03-24 17:00:00.000,2001-10-27 17:01:00.000,1000,600
RU,8,2001-10-27 17:01:00.000,2002-03-30 17:00:00.000,900,540
RU,8,2002-03-30 17:00:00.000,2002-10-26 17:01:00.000,1000,600
RU,8,2002-10-26 17:01:00.000,2003-03-29 17:00:00.000,900,540
RU,8,2003-03-29 17:00:00.000,2003-10-25 17:01:00.000,1000,600
RU,8,2003-10-25 17:01:00.000,2004-03-27 17:00:00.000,900,540
RU,8,2004-03-27 17:00:00.000,2004-10-30 17:01:00.000,1000,600
RU,8,2004-10-30 17:01:00.000,2005-03-26 17:00:00.000,900,540
RU,8,2005-03-26 17:00:00.000,2005-10-29 17:01:00.000,1000,600
RU,8,2005-10-29 17:01:00.000,3000-01-01 00:00:00.000,900,540
RU,9,2000-10-28 16:01:00.000,2001-03-24 16:00:00.000,1000,600
RU,9,2001-03-24 16:00:00.000,2001-10-27 16:01:00.000,1100,660
RU,9,2001-10-27 16:01:00.000,2002-03-30 16:00:00.000,1000,600
RU,9,2002-03-30 16:00:00.000,2002-10-26 16:01:00.000,1100,660
RU,9,2002-10-26 16:01:00.000,2003-03-29 16:00:00.000,1000,600
RU,9,2003-03-29 16:00:00.000,2003-10-25 16:01:00.000,1100,660
RU,9,2003-10-25 16:01:00.000,2004-03-27 16:00:00.000,1000,600
RU,9,2004-03-27 16:00:00.000,2004-10-30 16:01:00.000,1100,660
RU,9,2004-10-30 16:01:00.000,2005-03-26 16:00:00.000,1000,600
RU,9,2005-03-26 16:00:00.000,2005-10-29 16:01:00.000,1100,660
RU,9,2005-10-29 16:01:00.000,3000-01-01 00:00:00.000,1000,600
RW,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,200,120
RW,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,200,120
SA,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,300,180
SA,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,300,180
SB,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,1100,660
SB,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,1100,660
SC,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,400,240
SC,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,400,240
SD,00,1990-01-01 00:00:00.000,2017-11-01 00:00:00.000,300,180
SD,00,2017-11-01 00:00:00.000,3000-01-01 00:00:00.000,200,120
SE,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
SE,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
SE,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
SE,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
SE,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
SE,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
SE,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
SE,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
SE,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
SE,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
SE,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
SE,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
SE,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
SE,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
SE,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
SE,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
SE,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
SE,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
SE,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
SE,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
SE,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
SE,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
SE,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
SE,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
SE,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
SE,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
SE,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
SE,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
SE,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
SE,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
SE,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
SE,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
SE,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
SE,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
SE,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
SE,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
SE,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
SE,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
SE,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
SE,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
SE,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
SG,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,800,480
SG,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,800,480
SH,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,0,0
SH,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,0,0
SI,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
SI,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
SI,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
SI,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
SI,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
SI,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
SI,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
SI,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
SI,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
SI,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
SI,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
SI,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
SI,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
SI,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
SI,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
SI,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
SI,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
SI,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
SI,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
SI,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
SI,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
SI,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
SI,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
SI,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
SI,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
SI,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
SI,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
SI,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
SI,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
SI,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
SI,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
SI,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
SI,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
SI,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
SI,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
SI,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
SI,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
SI,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
SI,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
SI,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
SI,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
SJ,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
SJ,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
SJ,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
SJ,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
SJ,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
SJ,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
SJ,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
SJ,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
SJ,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
SJ,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
SJ,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
SJ,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
SJ,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
SJ,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
SJ,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
SJ,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
SJ,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
SJ,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
SJ,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
SJ,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
SJ,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
SJ,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
SJ,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
SJ,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
SJ,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
SJ,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
SJ,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
SJ,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
SJ,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
SJ,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
SJ,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
SJ,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
SJ,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
SJ,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
SJ,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
SJ,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
SJ,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
SJ,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
SJ,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
SJ,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
SJ,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
SK,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
SK,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
SK,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
SK,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
SK,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
SK,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
SK,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
SK,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
SK,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
SK,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
SK,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
SK,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
SK,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
SK,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
SK,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
SK,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
SK,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
SK,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
SK,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
SK,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
SK,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
SK,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
SK,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
SK,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
SK,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
SK,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
SK,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
SK,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
SK,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
SK,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
SK,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
SK,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
SK,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
SK,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
SK,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
SK,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
SK,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
SK,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
SK,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
SK,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
SK,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
SL,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,0,0
SL,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,0,0
SM,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
SM,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
SM,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
SM,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
SM,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
SM,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
SM,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
SM,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
SM,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
SM,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
SM,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
SM,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
SM,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
SM,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
SM,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
SM,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
SM,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
SM,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
SM,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
SM,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
